student_id;annee_academique;departement_code;departement_nom;ue_code;ue_nom;note;enseignants
etu_2024875;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;7,28;Prof. Lambert
etu_2024876;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;11,9;Prof. Lambert
etu_2024876;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;10,49;Prof. Lambert
etu_2024876;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;14,56;"Prof. Moreau;Prof. Durand"
etu_2024877;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;12,64;Prof. Lambert
etu_2024877;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;16,18;Prof. Lambert
etu_2024878;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;15,47;Prof. Lambert
etu_2024878;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;6,5;Prof. Lambert
etu_2024878;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;13,75;"Prof. Moreau;Prof. Durand"
etu_2024879;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;7,67;Prof. Lambert
etu_2024879;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;7,83;Prof. Lambert
etu_2024880;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;7,4;Prof. Lambert
etu_2024880;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;0,0;Prof. Lambert
etu_2024880;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;8,57;"Prof. Moreau;Prof. Durand"
etu_2024881;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;6,01;Prof. Lambert
etu_2024881;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;15,05;Prof. Lambert
etu_2024882;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,01;Prof. Lambert
etu_2024882;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;10,84;Prof. Lambert
etu_2024882;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;6,12;"Prof. Moreau;Prof. Durand"
etu_2024883;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;11,07;Prof. Lambert
etu_2024883;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;11,41;Prof. Lambert
etu_2024884;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;15,44;"Prof. Martin;Prof. Leroy"
etu_2024884;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;7,16;Prof. Simon
etu_2024885;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;16,38;Prof. Lambert
etu_2024885;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,78;Prof. Lambert
etu_2024885;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;9,14;"Prof. Moreau;Prof. Durand"
etu_2024886;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;9,35;Prof. Lambert
etu_2024886;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;6,18;Prof. Lambert
etu_2024887;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;9,14;Prof. Lambert
etu_2024887;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;10,99;Prof. Lambert
etu_2024888;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;19,35;Prof. Lambert
etu_2024888;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;2,58;Prof. Lambert
etu_2024888;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;10,29;"Prof. Moreau;Prof. Durand"
etu_2024889;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;9,08;Prof. Lambert
etu_2024889;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;16,32;Prof. Lambert
etu_2024890;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;7,28;"Prof. Martin;Prof. Leroy"
etu_2024890;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;14,73;Prof. Simon
etu_2024891;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;13,16;Prof. Lambert
etu_2024891;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;13,95;Prof. Lambert
etu_2024892;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;7,96;Prof. Lambert
etu_2024892;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;7,73;Prof. Lambert
etu_2024893;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;8,35;Prof. Lambert
etu_2024893;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;8,53;Prof. Lambert
etu_2024894;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;;Prof. Lambert
etu_2024894;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;2,09;Prof. Lambert
etu_2024895;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;14,14;Prof. Lambert
etu_2024895;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;15,55;Prof. Lambert
etu_2024896;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;12,42;Prof. Lambert
etu_2024896;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;14,91;Prof. Lambert
etu_2024897;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;14,35;"Prof. Martin;Prof. Leroy"
etu_2024897;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;19,0;Prof. Simon
etu_2024898;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;;Prof. Lambert
etu_2024898;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;16,62;Prof. Lambert
etu_2024899;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;13,18;Prof. Lambert
etu_2024899;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;17,65;Prof. Lambert
etu_2024900;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;15,23;Prof. Lambert
etu_2024900;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;15,38;Prof. Lambert
etu_2024900;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;17,72;"Prof. Moreau;Prof. Durand"
etu_2024901;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,93;Prof. Durand
etu_2024901;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,62;Prof. Dubois
etu_2024901;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;13,01;Prof. Durand
etu_2024902;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;13,64;Prof. Lambert
etu_2024902;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;4,73;Prof. Lambert
etu_2024903;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;6,36;Prof. Durand
etu_2024903;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;18,06;Prof. Dubois
etu_2024903;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,22;Prof. Durand
etu_2024904;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,16;Prof. Durand
etu_2024904;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;8,53;Prof. Dubois
etu_2024904;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;16,12;Prof. Durand
etu_2024905;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;11,22;Prof. Lambert
etu_2024905;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;16,69;Prof. Lambert
etu_2024905;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024906;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;10,87;Prof. Lambert
etu_2024906;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;;Prof. Lambert
etu_2024907;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;11,47;Prof. Durand
etu_2024907;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;8,46;Prof. Dubois
etu_2024907;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;7,25;Prof. Durand
etu_2024908;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;12,68;"Prof. Martin;Prof. Leroy"
etu_2024908;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;9,92;Prof. Simon
etu_2024909;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,06;Prof. Durand
etu_2024909;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;8,67;Prof. Dubois
etu_2024909;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;5,01;Prof. Durand
etu_2024910;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;2,67;Prof. Lambert
etu_2024910;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;11,56;Prof. Lambert
etu_2024910;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;8,79;"Prof. Moreau;Prof. Durand"
etu_2024911;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;7,7;Prof. Lambert
etu_2024911;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;10,83;Prof. Lambert
etu_2024912;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;13,53;Prof. Lambert
etu_2024912;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,49;Prof. Lambert
etu_2024912;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;9,44;"Prof. Moreau;Prof. Durand"
etu_2024913;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;7,86;Prof. Durand
etu_2024913;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,7;Prof. Dubois
etu_2024913;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,7;Prof. Durand
etu_2024914;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2024914;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;6,98;Prof. Lambert
etu_2024914;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;13,55;"Prof. Moreau;Prof. Durand"
etu_2024915;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,65;Prof. Durand
etu_2024915;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;7,63;Prof. Dubois
etu_2024915;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;18,48;Prof. Durand
etu_2024916;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;14,03;Prof. Lambert
etu_2024916;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;19,39;Prof. Lambert
etu_2024917;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;8,65;"Prof. Martin;Prof. Leroy"
etu_2024917;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;11,79;Prof. Simon
etu_2024918;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;11,25;Prof. Durand
etu_2024918;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,39;Prof. Dubois
etu_2024918;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;12,54;Prof. Durand
etu_2024919;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;13,67;Prof. Lambert
etu_2024919;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;5,88;Prof. Lambert
etu_2024920;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;10,73;"Prof. Martin;Prof. Leroy"
etu_2024920;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;15,46;Prof. Simon
etu_2024921;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;10,07;"Prof. Martin;Prof. Leroy"
etu_2024921;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;9,77;Prof. Simon
etu_2024922;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;7,18;Prof. Lambert
etu_2024922;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;16,09;Prof. Lambert
etu_2024923;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,06;Prof. Lambert
etu_2024923;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;13,37;Prof. Lambert
etu_2024923;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;11,25;"Prof. Moreau;Prof. Durand"
etu_2024924;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;5,63;"Prof. Martin;Prof. Leroy"
etu_2024924;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;11,79;Prof. Simon
etu_2024925;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;13,94;Prof. Lambert
etu_2024925;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;10,08;Prof. Lambert
etu_2024926;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;17,5;"Prof. Martin;Prof. Leroy"
etu_2024926;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;10,0;Prof. Simon
etu_2024927;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;12,93;Prof. Lambert
etu_2024927;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,47;Prof. Lambert
etu_2024927;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;13,44;"Prof. Moreau;Prof. Durand"
etu_2024928;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;7,7;Prof. Lambert
etu_2024928;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;12,48;Prof. Lambert
etu_2024929;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;7,32;Prof. Durand
etu_2024929;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;7,38;Prof. Dubois
etu_2024929;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,48;Prof. Durand
etu_2024930;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;2,59;"Prof. Martin;Prof. Leroy"
etu_2024930;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;15,5;Prof. Simon
etu_2024931;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,62;Prof. Durand
etu_2024931;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024931;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;13,54;Prof. Durand
etu_2024932;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;14,77;Prof. Lambert
etu_2024932;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;11,76;Prof. Lambert
etu_2024933;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;16,48;Prof. Durand
etu_2024933;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;5,29;Prof. Dubois
etu_2024933;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;17,51;Prof. Durand
etu_2024934;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,2;Prof. Durand
etu_2024934;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;15,48;Prof. Dubois
etu_2024934;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;0,42;Prof. Durand
etu_2024935;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;11,41;Prof. Lambert
etu_2024935;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;8,46;Prof. Lambert
etu_2024935;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;7,08;"Prof. Moreau;Prof. Durand"
etu_2024936;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;7,71;Prof. Lambert
etu_2024936;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;16,45;Prof. Lambert
etu_2024937;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;9,23;"Prof. Martin;Prof. Leroy"
etu_2024937;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;9,24;Prof. Simon
etu_2024938;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;8,81;"Prof. Martin;Prof. Leroy"
etu_2024938;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;;Prof. Simon
etu_2024939;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,6;Prof. Lambert
etu_2024939;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;15,26;Prof. Lambert
etu_2024939;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;12,92;"Prof. Moreau;Prof. Durand"
etu_2024940;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;6,3;Prof. Lambert
etu_2024940;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;11,97;Prof. Lambert
etu_2024940;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;15,79;"Prof. Moreau;Prof. Durand"
etu_2024941;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;17,57;Prof. Durand
etu_2024941;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;17,3;Prof. Dubois
etu_2024941;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;16,27;Prof. Durand
etu_2024942;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;;Prof. Lambert
etu_2024942;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;14,29;Prof. Lambert
etu_2024943;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;11,21;Prof. Lambert
etu_2024943;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;8,9;Prof. Lambert
etu_2024943;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;13,34;"Prof. Moreau;Prof. Durand"
etu_2024944;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;12,79;Prof. Lambert
etu_2024944;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;14,43;Prof. Lambert
etu_2024945;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;;Prof. Durand
etu_2024945;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;5,1;Prof. Dubois
etu_2024945;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;8,79;Prof. Durand
etu_2024946;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;10,09;Prof. Lambert
etu_2024946;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;9,35;Prof. Lambert
etu_2024947;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;20,0;Prof. Lambert
etu_2024947;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;12,81;Prof. Lambert
etu_2024948;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;8,48;Prof. Lambert
etu_2024948;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;9,77;Prof. Lambert
etu_2024948;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;13,06;"Prof. Moreau;Prof. Durand"
etu_2024949;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;;Prof. Lambert
etu_2024949;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;8,77;Prof. Lambert
etu_2024950;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;5,38;Prof. Durand
etu_2024950;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;19,33;Prof. Dubois
etu_2024950;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;8,79;Prof. Durand
etu_2024951;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;7,86;"Prof. Martin;Prof. Leroy"
etu_2024951;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;15,37;Prof. Simon
etu_2024952;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,82;Prof. Durand
etu_2024952;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,61;Prof. Dubois
etu_2024952;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;12,88;Prof. Durand
etu_2024953;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;13,09;Prof. Lambert
etu_2024953;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,77;Prof. Lambert
etu_2024953;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;4,32;"Prof. Moreau;Prof. Durand"
etu_2024954;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,64;Prof. Durand
etu_2024954;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;10,91;Prof. Dubois
etu_2024954;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,67;Prof. Durand
etu_2024955;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;8,45;Prof. Lambert
etu_2024955;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;8,27;Prof. Lambert
etu_2024955;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024956;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;18,19;"Prof. Martin;Prof. Leroy"
etu_2024956;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;8,8;Prof. Simon
etu_2024957;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;11,42;Prof. Lambert
etu_2024957;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;8,71;Prof. Lambert
etu_2024958;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,34;Prof. Lambert
etu_2024958;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;7,34;Prof. Lambert
etu_2024959;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;4,16;"Prof. Martin;Prof. Leroy"
etu_2024959;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;15,87;Prof. Simon
etu_2024960;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;;Prof. Lambert
etu_2024960;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;;Prof. Lambert
etu_2024961;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;14,81;Prof. Durand
etu_2024961;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;0,03;Prof. Dubois
etu_2024961;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;12,31;Prof. Durand
etu_2024962;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;14,26;"Prof. Martin;Prof. Leroy"
etu_2024962;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;9,85;Prof. Simon
etu_2024963;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;15,01;Prof. Lambert
etu_2024963;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;10,28;Prof. Lambert
etu_2024964;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;13,13;Prof. Lambert
etu_2024964;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;12,42;Prof. Lambert
etu_2024964;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;11,58;"Prof. Moreau;Prof. Durand"
etu_2024965;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;14,78;Prof. Durand
etu_2024965;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,05;Prof. Dubois
etu_2024965;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,56;Prof. Durand
etu_2024966;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,02;Prof. Lambert
etu_2024966;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;5,99;Prof. Lambert
etu_2024966;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;4,37;"Prof. Moreau;Prof. Durand"
etu_2024967;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;;Prof. Lambert
etu_2024967;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;17,16;Prof. Lambert
etu_2024968;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;7,48;Prof. Lambert
etu_2024968;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;4,85;Prof. Lambert
etu_2024969;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;16,98;Prof. Lambert
etu_2024969;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;;Prof. Lambert
etu_2024969;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;19,52;"Prof. Moreau;Prof. Durand"
etu_2024970;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;7,03;Prof. Durand
etu_2024970;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;12,78;Prof. Dubois
etu_2024970;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;17,1;Prof. Durand
etu_2024971;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,54;Prof. Durand
etu_2024971;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;15,67;Prof. Dubois
etu_2024971;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;7,46;Prof. Durand
etu_2024972;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;11,54;Prof. Durand
etu_2024972;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024972;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;9,32;Prof. Durand
etu_2024973;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;11,66;Prof. Lambert
etu_2024973;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;13,83;Prof. Lambert
etu_2024973;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;11,38;"Prof. Moreau;Prof. Durand"
etu_2024974;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;;"Prof. Martin;Prof. Leroy"
etu_2024974;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;12,73;Prof. Simon
etu_2024975;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;16,59;"Prof. Martin;Prof. Leroy"
etu_2024975;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;;Prof. Simon
etu_2024976;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;13,59;Prof. Lambert
etu_2024976;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;9,46;Prof. Lambert
etu_2024977;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;11,37;Prof. Lambert
etu_2024977;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;10,68;Prof. Lambert
etu_2024977;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;17,37;"Prof. Moreau;Prof. Durand"
etu_2024978;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;12,91;"Prof. Martin;Prof. Leroy"
etu_2024978;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;17,31;Prof. Simon
etu_2024979;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;3,48;Prof. Durand
etu_2024979;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;17,98;Prof. Dubois
